s_no,game_datetime,year,homeTeam,awayTeam,homeScore,awayScore,feature_cutoff_datetime,park_factor,park_factor_source,home_sp_fip,home_sp_source,home_sp_missing,home_bat_obp,home_bat_slg,home_bat_iso,home_bat_bb_rate,home_bat_k_rate,home_bat_linear,home_bat_source,home_bat_missing,home_rp_fip,home_rp_era,home_rp_k_bb,home_bullpen_candidate_count,home_rp_source,home_rp_missing,home_rp_ip_1d,home_rp_np_1d,home_rp_ip_3d,home_rp_np_3d,home_rp_ip_last10,home_rp_np_last10,away_sp_fip,away_sp_source,away_sp_missing,away_bat_obp,away_bat_slg,away_bat_iso,away_bat_bb_rate,away_bat_k_rate,away_bat_linear,away_bat_source,away_bat_missing,away_rp_fip,away_rp_era,away_rp_k_bb,away_bullpen_candidate_count,away_rp_source,away_rp_missing,away_rp_ip_1d,away_rp_np_1d,away_rp_ip_3d,away_rp_np_3d,away_rp_ip_last10,away_rp_np_last10,sp_fip_diff,rp_fip_diff,rp_era_diff,rp_k_bb_diff,bat_obp_diff,bat_slg_diff,bat_iso_diff,bat_bb_rate_diff,bat_k_rate_diff,bat_linear_diff
2023011,2023-04-11T09:00:00,2023,TEAM_04,TEAM_05,1,3,2023-04-11T06:00:00,1.0332240147609246,synthetic,4.173487370109875,synthetic,False,0.3382876147222444,0.3557567888452342,0.017469174122989817,0.09002620037418156,0.20186440287879093,0.29391466412473355,synthetic,False,4.133472571343174,4.725673388577922,2.3526689724426686,9,synthetic,False,1.0184056005460578,66.61518476885614,8.236713225401317,148.24410356114552,23.145281692391027,476.0322767474658,3.849172035676931,synthetic,False,0.3417287802013717,0.41321921606857653,0.07149043586720483,0.09302205943569036,0.1866398568231274,0.34096751410094894,synthetic,False,3.773117829939912,3.866617113641675,3.009947274073088,6,synthetic,False,1.5414639180215908,40.99985551488676,10.462911095317946,98.94876490681051,21.8887499135484,430.1729643873395,-0.3243153344329439,-0.36035474140326196,-0.8590562749362474,-0.6572783016304196,-0.003441165479127317,-0.05746242722334233,-0.05402126174421501,-0.0029958590615088015,0.015224546055663535,-0.047052849976215394
2023012,2023-04-12T09:00:00,2023,TEAM_05,TEAM_02,2,5,2023-04-12T06:00:00,0.9933540302021155,synthetic,3.7899023151186277,synthetic,False,0.3478182006689007,0.4189740970238337,0.07115589635493302,0.10536591860207652,0.19453805973360744,0.3291922079666045,synthetic,False,3.3091194269833717,4.4814890265309995,2.74236413330291,6,synthetic,False,0.9977404589410748,22.97364457430177,4.297444125762293,97.38177500921186,28.19818303008497,454.31408821095783,4.527356770211995,synthetic,False,0.3036723411610764,0.3314181381406124,0.027745796979535997,0.0821261215123423,0.20333868759633997,0.29913538004882156,synthetic,False,4.584846442929153,4.8856837691774455,2.398039925612756,7,synthetic,False,2.8292113741150686,51.48103528962346,6.090653474260235,116.43204617122478,26.983880483284786,476.5396356563064,0.737454455093367,1.275727015945781,0.40419474264644606,0.3443242076901538,0.04414585950782429,0.08755595888322132,0.04341009937539703,0.023239797089734213,-0.00880062786273253,0.030056827917782913
2023013,2023-04-13T09:00:00,2023,TEAM_01,TEAM_04,4,6,2023-04-13T06:00:00,1.010697261017373,synthetic,4.717088193148124,synthetic,False,0.3188951904202407,0.32512491332102517,0.00622972290078444,0.07082116603155143,0.19521377523068614,0.2948920745961884,synthetic,False,4.106595970037924,4.642607445945689,1.9045347800852275,6,synthetic,False,3.6892174967107927,64.24297811628307,7.361724130547721,163.9611625766513,26.460633292170545,352.19513321294033,3.6835679013843543,synthetic,False,0.3173946348743498,0.3810135906327943,0.06361895575844445,0.08605189987155343,0.2106430202325432,0.32829958455563885,synthetic,False,4.460192457791496,3.6762364696180363,2.21783681825274,9,synthetic,False,3.074697088463202,40.902613588996374,3.8381883483049393,150.77720673862302,22.974996435956346,374.9574821219834,-1.0335202917637694,0.3535964877535722,-0.9663709763276529,-0.31330203816751245,0.0015005555458909026,-0.05588867731176911,-0.05738923285766001,-0.015230733840001995,-0.01542924500185705,-0.033407509959450465
2023014,2023-04-14T09:00:00,2023,TEAM_02,TEAM_01,4,7,2023-04-14T06:00:00,1.0046331412353846,synthetic,4.397011584537807,synthetic,False,0.32108662002282484,0.3795145933707192,0.058427973347894346,0.08972396993316901,0.20488656618962744,0.29255916559063844,synthetic,False,4.1007855457885665,5.013527845800194,2.504377733373213,6,synthetic,False,2.468862469796655,48.58041430474072,11.402025120252599,186.38639640066634,26.346905675663894,427.01429449878066,5.0513472440905876,synthetic,False,0.3021433896723265,0.36699526670712856,0.06485187703480205,0.07844482291227686,0.21676689853749065,0.2553782318961219,synthetic,False,4.481657798512649,4.323651377341862,1.6547847661031176,6,synthetic,False,2.141324715060667,38.30893461361981,11.374462324859033,156.28579446712624,21.189544418291863,441.0781339338218,0.654335659552781,0.38087225272408265,-0.6898764684583325,0.8495929672700955,0.01894323035049833,0.012519326663590624,-0.006423903686907706,0.011279147020892152,-0.011880332347863204,0.03718093369451653
2023015,2023-04-15T09:00:00,2023,TEAM_03,TEAM_02,1,5,2023-04-15T06:00:00,1.0108721067865911,synthetic,4.323367912753111,synthetic,False,0.32160741516115987,0.40414932758921845,0.08254191242805858,0.07814837064314559,0.20507606874834722,0.33006500309248643,synthetic,False,4.899418431648958,4.478077909918847,2.3774560534519624,6,synthetic,False,2.5432168056073086,40.27347870137273,5.941035206549161,135.33934212768415,21.74231405407116,464.9188927235072,4.753880361244855,synthetic,False,0.32146531407237233,0.36784752279599753,0.046382208723625196,0.08452379347585219,0.20529592333344304,0.29250149684633897,synthetic,False,4.703886781366287,3.999007870524707,1.5727564014628006,9,synthetic,False,1.104939169772795,64.82179567702255,9.290369963943371,99.6961127681715,18.487482719795516,192.66033716187616,0.4305124484917444,-0.19553165028267117,-0.4790700393941396,0.8046996519891618,0.00014210108878753847,0.036301804793220926,0.03615970370443339,-0.006375422832706604,-0.00021985458509582445,0.03756350624614746
2023016,2023-04-16T09:00:00,2023,TEAM_04,TEAM_05,3,2,2023-04-16T06:00:00,0.9793442633409012,synthetic,3.693319759906143,synthetic,False,0.33685080209500307,0.36890274964610004,0.03205194755109697,0.08641605982381419,0.20219372967618884,0.32762503316730474,synthetic,False,4.008474837044738,4.436782142591528,2.730497805432399,8,synthetic,False,3.497815408410548,69.06299116198386,5.559700960697175,94.48143467284865,32.67892168160117,400.6492009978705,3.9430699897786363,synthetic,False,0.3349746428810782,0.4351908203728728,0.10021617749179462,0.09218891490083272,0.20009874587987234,0.3224242906570506,synthetic,False,4.2011795054174765,3.7933803328945404,2.5754307375914935,6,synthetic,False,3.052333950643139,17.94785484511177,8.774941805302243,105.29808915384996,31.739063303667816,235.43047713246463,0.24975022987249318,0.19270466837273847,-0.6434018096969876,0.15506706784090563,0.0018761592139248662,-0.06628807072677279,-0.06816422994069765,-0.005772855077018538,0.0020949837963165074,0.005200742510254153
2023017,2023-04-17T09:00:00,2023,TEAM_05,TEAM_02,4,7,2023-04-17T06:00:00,0.9636294378685553,synthetic,3.6193464523105043,synthetic,False,0.33760773374550246,0.4044392037589358,0.06683147001343331,0.09044489077171965,0.1994406588874393,0.3448773235853968,synthetic,False,3.557865989514223,4.167397374314668,2.82551138129683,7,synthetic,False,2.8964180008086595,75.56117284369708,7.32581165789498,112.48042023162812,22.23236209821311,337.58029970666223,4.101547899471699,synthetic,False,0.3089120268676908,0.37172775313026274,0.06281572626257192,0.0838057707709863,0.20961370470262594,0.3075517774122133,synthetic,False,4.2786161806425715,4.955064597406988,2.122105507773395,7,synthetic,False,1.947083855335288,51.77484673327679,7.875947174972209,77.10805495813352,25.660098720077976,434.65268590557855,0.4822014471611946,0.7207501911283485,0.7876672230923196,0.7034058735234354,0.028695706877811644,0.03271145062867303,0.004015743750861389,0.006639120000733342,-0.010173045815186632,0.03732554617318351
2023018,2023-04-18T09:00:00,2023,TEAM_01,TEAM_04,3,1,2023-04-18T06:00:00,1.0134508609982062,synthetic,5.124132108003408,synthetic,False,0.3230794998505943,0.35645468798254665,0.03337518813195234,0.08078072602703444,0.1840809364104015,0.26939013770002396,synthetic,False,4.400913084933667,4.777177377946756,2.2043189447891978,8,synthetic,False,1.4233852805706981,29.600585534636917,7.970896736619861,171.94460060348825,19.888128437300484,433.6777091730207,4.359963678227671,synthetic,False,0.31568240851820734,0.37394075427677503,0.0582583457585677,0.08565836036123498,0.19475293904573504,0.2979505311650102,synthetic,False,4.233150321938411,4.244580901937294,2.6846231208702434,8,synthetic,False,2.0224611126443497,63.391155471059825,6.24482492712616,102.2649262238307,28.705658054022656,472.2194861752702,-0.7641684297757374,-0.16776276299525605,-0.5325964760094619,-0.4803041760810456,0.007397091332386974,-0.017486066294228386,-0.02488315762661536,-0.004877634334200534,-0.01067200263533355,-0.028560393464986233
2023019,2023-04-19T09:00:00,2023,TEAM_02,TEAM_01,4,8,2023-04-19T06:00:00,1.0042990083109264,synthetic,4.160393745531168,synthetic,False,0.32015276111588264,0.3473727801628169,0.027220019046934274,0.0844779328852584,0.19932081314831152,0.30058302330347453,synthetic,False,4.149341337434869,4.88983704776884,1.9858069595821308,6,synthetic,False,2.159347578430258,43.51372278353495,8.037826895357203,102.79035604201297,28.35568146699965,374.99107396264566,4.634741269779461,synthetic,False,0.3242264263980334,0.3422694510547762,0.01804302465674279,0.06412331801442306,0.23233124394014273,0.2572842674313174,synthetic,False,5.327331988151752,4.738155757092735,1.8968548071412168,8,synthetic,False,2.313777050159331,39.96121854364389,5.2732239161563035,139.9663954167708,28.62253687643043,302.919578513552,0.47434752424829263,1.1779906507168825,-0.15168129067610536,0.08895215244091403,-0.004073665282150751,0.005103329108040733,0.009176994390191484,0.02035461487083534,-0.03301043079183122,0.043298755872157146
2023020,2023-04-20T09:00:00,2023,TEAM_03,TEAM_02,7,3,2023-04-20T06:00:00,1.0096275779849435,synthetic,4.055548954620819,synthetic,False,0.3235799678559248,0.3960746218054341,0.07249465394950932,0.07461597036695669,0.2069726884357276,0.3075615817267306,synthetic,False,4.152384012634298,5.0467387545346165,2.850366283335856,6,synthetic,False,3.187259166802792,48.11040422065966,5.761905504270436,127.49927955374515,32.062594184158,390.71562217850493,3.9762504582324665,synthetic,False,0.31762437173522556,0.3567563842937348,0.03913201255850923,0.07974595436801672,0.20802094676377855,0.30394893569735737,synthetic,False,4.04358694599612,4.074519581237763,2.0131843911490956,6,synthetic,False,0.03525565817943299,55.55750458573016,8.04473951054848,99.86988045486899,19.41584894470879,477.68559222357527,-0.07929849638835229,-0.10879706663817768,-0.9722191732968533,0.8371818921867602,0.005955596120699236,0.03931823751169933,0.03336264139100009,-0.005129984001060031,-0.0010482583280509439,0.003612646029373223
2023021,2023-04-21T09:00:00,2023,TEAM_04,TEAM_05,2,4,2023-04-21T06:00:00,0.9996588302051176,synthetic,3.9676528076429824,synthetic,False,0.33607703141262013,0.39399529725804583,0.0579182658454257,0.09310065520320475,0.20850102241497784,0.31670429537878453,synthetic,False,4.342931252141299,3.9775369784769503,2.3862690487264064,6,synthetic,False,4.098374440296732,35.65855210961119,6.650452544413818,131.73639393996376,24.77119249993549,486.40402398549173,2.919502358626667,synthetic,False,0.3311329495308311,0.394916505988694,0.06378355645786288,0.07747786392568314,0.18543633866757434,0.3511815224832437,synthetic,False,3.5812109710385185,3.84961337091841,2.636481804642789,8,synthetic,False,1.5691862797288463,42.08872734058354,9.5983472428827,91.74527670043796,21.447125580392758,456.8911719455668,-1.0481504490163154,-0.7617202811027806,-0.12792360755854038,-0.2502127559163827,0.00494408188178902,-0.0009212087306481598,-0.0058652906124371795,0.015622791277521614,0.023064683747403503,-0.03447722710445916
2023022,2023-04-22T09:00:00,2023,TEAM_05,TEAM_02,9,5,2023-04-22T06:00:00,1.00247587052518,synthetic,3.7464658214650792,synthetic,False,0.32904921885959365,0.4087824762858112,0.07973325742621756,0.09013585991382107,0.1824093089107504,0.3306866666489483,synthetic,False,3.419130513032828,4.160012162346132,2.403315915505801,8,synthetic,False,3.7280188573493027,6.508194474049233,4.506722620193347,93.39052030124671,33.30589433360164,436.1940237189472,4.664848827329144,synthetic,False,0.3063983908087377,0.3528483542451305,0.046449963436392794,0.08448688230033627,0.20969929197122536,0.3010940121703648,synthetic,False,4.6071847047160315,4.574315153175042,2.2174357254715327,7,synthetic,False,3.3777673890849256,55.91213251111153,4.260256011216461,52.334674784433474,31.008726988257536,504.07938199464525,0.9183830058640647,1.1880541916832037,0.41430299082890976,0.18588019003426837,0.022650828050855942,0.05593412204068071,0.03328329398982477,0.005648977613484804,-0.027289983060474948,0.029592654478583502
2023023,2023-04-23T09:00:00,2023,TEAM_01,TEAM_04,1,2,2023-04-23T06:00:00,1.0015096482106105,synthetic,5.010634703378148,synthetic,False,0.32857594522434314,0.3702933562978261,0.04171741107348298,0.07636969982048583,0.20228243254098163,0.27018904931979654,synthetic,False,4.692862822917664,4.7752573536401615,2.604626695258986,9,synthetic,False,3.7360486835554285,28.26639363505396,9.210038648594558,141.82841869443496,28.212728121020266,508.7248950282833,4.027903920001158,synthetic,False,0.33960014236304337,0.4084643131006998,0.06886417073765644,0.09024474844801264,0.17959666644342978,0.3048822265930397,synthetic,False,4.05090526935264,3.965332814402806,3.0345449857902476,9,synthetic,False,4.328995340885704,64.74752960472979,8.01042683371175,163.86937874953236,26.060265903009128,430.20979576733345,-0.98273078337699,-0.6419575535650237,-0.8099245392373553,-0.4299182905312615,-0.011024197138700231,-0.03817095680287369,-0.02714675966417346,-0.01387504862752681,0.02268576609755185,-0.03469317727324317
2023024,2023-04-24T09:00:00,2023,TEAM_02,TEAM_01,5,1,2023-04-24T06:00:00,1.0063221203742474,synthetic,4.08525740728635,synthetic,False,0.31728802888183405,0.37156486785057746,0.05427683896874341,0.09258536699986786,0.2197305599421609,0.2978189732934588,synthetic,False,4.472861359772867,4.727075558430379,2.1091258045613355,6,synthetic,False,2.448948122393071,31.062427893559786,4.999368922153707,137.84787625097357,27.956323299666174,280.99693664739414,4.715648301501364,synthetic,False,0.3205570138589992,0.3800660273001338,0.05950901344113457,0.08475502105731143,0.21346695848281752,0.289224468666505,synthetic,False,4.478738668007713,4.50070541042468,2.103784010309549,8,synthetic,False,3.8873311116050653,60.59967440547334,7.235542686937656,83.42961775531305,24.40446701494551,431.2923396107893,0.6303908942150143,0.005877308234846446,-0.22637014800569943,0.005341794251786602,-0.003268984977165157,-0.008501159449556317,-0.00523217447239116,0.007830345942556424,0.006263601459343376,0.008594504626953825
2023025,2023-04-25T09:00:00,2023,TEAM_03,TEAM_02,6,10,2023-04-25T06:00:00,1.0032764456511536,synthetic,4.0088918324050296,synthetic,False,0.31871933916274625,0.39060615101746193,0.07188681185471568,0.08258804451922477,0.2079292526677402,0.30326262426588424,synthetic,False,4.318301005713031,4.001199849617949,2.781333081974939,9,synthetic,False,2.9181894876745784,24.406727796251406,3.266691102058938,64.28280024948214,26.145549732883346,417.3187958524524,4.417068960480966,synthetic,False,0.32994189828928505,0.32488898020414714,-0.005052918085137914,0.08417560324658495,0.22773725842164289,0.28665951315879934,synthetic,False,4.188054808777071,4.507067720873537,1.9016961861767414,9,synthetic,False,2.27373799497696,65.83976453895207,11.174773350975041,111.58588402375543,35.52530107032235,417.66823577384685,0.40817712807593676,-0.13024619693595962,0.505867871255588,0.8796368957981975,-0.0112225591265388,0.0657171708133148,0.0769397299398536,-0.001587558727360175,-0.01980800575390268,0.0166031111070849
2023026,2023-04-26T09:00:00,2023,TEAM_04,TEAM_05,3,1,2023-04-26T06:00:00,0.9974144971606341,synthetic,3.952332852339994,synthetic,False,0.3639885367936754,0.41232314034720624,0.048334603553530864,0.08395641282029122,0.21262797444331027,0.33552041903848956,synthetic,False,3.939541865728915,3.9885874359845768,2.539325676331346,7,synthetic,False,2.6139852218652924,48.385330025686955,8.349931794872298,61.95402508613213,29.332863343047666,341.3485435127275,3.1461562420433653,synthetic,False,0.33881588756141323,0.4105116580596602,0.07169577049824699,0.08723896301256633,0.20697238229201567,0.327411762110938,synthetic,False,3.474456208407273,3.7775696879296046,2.696023818898198,7,synthetic,False,2.8788642846472388,26.873712806023285,8.948565354912457,123.9530734183757,16.54026873344045,268.1056419702227,-0.8061766102966286,-0.46508565732164175,-0.2110177480549722,-0.1566981425668521,0.025172649232262145,0.001811482287546018,-0.023361166944716127,-0.0032825501922751077,0.005655592151294603,0.008108656927551583
